url,title,full_text,date_published,views,tags,page,target
https://ria.ru/20250402/izrail-2008988872.html,Цахал атаковал научный центр в Дамаске,"ТЕЛЬ-АВИВ, 2 апр - РИА Новости. Израиль нанес комбинированный авиаудар по Сирии, в том числе по научному центру в Дамаске, военному аэродрому Т4 в провинции Хомс и военному аэродрому в провинции Хама, сообщило израильское армейское радио ""Галей ЦАХАЛ"" со ссылкой на источник.",22:34 02.04.2025,723,"['В мире', 'Сирия', 'Дамаск (город)', 'Израиль']",1,true
https://ria.ru/20250402/smi-2008994289.html,"Глава Пентагона впервые не примет участия во встрече по Украине, пишут СМИ","ВАШИНГТОН, 2 апр – РИА Новости. Министр обороны США Пит Хегсет не примет участия во встрече международной коалиции по оказанию военной поддержки Украине, которая запланирована на 11 апреля в Брюсселе, сообщает издание Defense News со ссылкой на источники среди американских и европейских должностных лиц.",23:54 02.04.2025,52,"['В мире', 'США', 'Украина', 'Брюссель', 'Пит Хегсет', 'Дональд Трамп']",2,true
https://ria.ru/20250402/poshliny-2008993829.html,США ввели пошлины на товары из других стран,"ВАШИНГТОН, 2 апр — РИА Новости. Президент США Дональд Трамп объявил о введении новых пошлин на продукцию других стран.",23:53 02.04.2025,60,"['В мире', 'США', 'Тайвань', 'Дональд Трамп', 'Евросоюз', 'Китай']",2,true
https://ria.ru/20250402/vzryv-2008993522.html,Несущие конструкции здания в Перевозе после взрыва газа не повреждены,"НИЖНИЙ НОВГОРОД, 2 апр - РИА Новости. Несущие конструкции офисного здания в городе Перевоз Нижегородской области, где произошел взрыв газовоздушной смеси, не повреждены, сообщает региональное управление МЧС.",23:52 02.04.2025,105,['Нижегородская область'],2,true
https://ria.ru/20250402/tramp-2008993302.html,Трамп раскрыл размер пошлин на товары из ЕС и Китая,"ВАШИНГТОН, 2 апр - РИА Новости. США вводят пошлины в размере 20% на товары из ЕС, 34% - на товары из Китая, заявил в среду президент США Дональд Трамп.",23:51 02.04.2025,405,"['США', 'Китай', 'Тайвань', 'Дональд Трамп', 'Евросоюз']",2,true
https://ria.ru/20250402/bpla-2008993170.html,В Краснодарском крае объявили опасность атаки БПЛА,"МОСКВА, 2 апр - РИА Новости. Опасность атаки БПЛА объявлена в Краснодарском крае, сообщается в приложении МЧС России.",23:50 02.04.2025,64,"['Специальная военная операция на Украине', 'Краснодарский край', 'Россия']",2,true
https://ria.ru/20250402/ssha-2008992710.html,"США и Израиль готовят сокрушительные удары по Ирану, пишет Daily Mail","МОСКВА, 2 апр - РИА Новости. США и Израиль готовятся нанести по Ирану удар, призванный ликвидировать угрозу, якобы исходящую от иранской ядерной программы, сообщает газета Daily Mail со ссылкой на источники в израильском правительстве.",23:46 02.04.2025,410,"['В мире', 'Иран', 'США', 'Тегеран (город)', 'Дональд Трамп', 'Али Хаменеи']",2,true
https://ria.ru/20250402/netanyakhu-2008992527.html,Нетаньяху обсудил с россиянкой усилия по вызволению ее сына из плена ХАМАС,"ТЕЛЬ-АВИВ, 2 апр - РИА Новости. Премьер Израиля Биньямин Нетаньяху провел телефонный разговор с гражданкой России Натальей Харкиной и выразил приверженность возвращению ее сына Максима вместе с другими заложниками из плена в секторе Газа, сообщила канцелярия премьера в среду.",23:45 02.04.2025,126,"['В мире', 'Израиль', 'Россия', 'Биньямин Нетаньяху', 'ХАМАС']",2,true
https://ria.ru/20250402/tramp-2008992137.html,"Трамп заявил, что США направят триллионы долларов на погашение госдолга","ВАШИНГТОН, 2 апр - РИА Новости. США направят ""триллионы долларов"" выручки от зеркальных пошлин на снижение налогов и погашение госдолга, все произойдет ""очень быстро"", заявил в среду президент США Дональд Трамп.",23:36 02.04.2025,894,"['США', 'Америка', 'Дональд Трамп']",2,true
https://ria.ru/20250402/tramp-2008991776.html,Трамп пообещал не вводить пошлины в полном объеме,"ВАШИНГТОН, 2 апр – РИА Новости. США установят минимальную базовую пошлину в размере 10% на импорт из других стран, а зеркальные тарифы будут применяться в объеме примерно вдвое меньшем, чем те, что действуют за рубежом, заявил в среду президент Дональд Трамп.",23:32 02.04.2025,968,"['США', 'Дональд Трамп']",2,true
https://ria.ru/20250402/tramp-2008991622.html,"Трамп заявил, что американскую экономику десятилетиями грабили и разрушали","ВАШИНГТОН, 2 апр – РИА Новости. Президент США Дональд Трамп заявил, что десятилетиями американскую экономику ""грабили и разрушали"" как союзники, так и противники, однако его указ о введении зеркальных пошлин положит этому конец.",23:32 02.04.2025,484,"['В мире', 'США', 'Вашингтон (штат)', 'Америка', 'Дональд Трамп']",2,true
https://ria.ru/20250402/mask-2008991355.html,Маск назвал новость о его уходе с госслужбы фейком,"МОСКВА, 2 апр - РИА Новости. Глава департамента эффективности правительства (DOGE) США Илон Маск назвал ""фейком"" новость о том, что он якобы в течение ближайших нескольких недель покинет свой пост.",23:21 02.04.2025,1045,"['В мире', 'США', 'Илон Маск', 'Дональд Трамп', 'Майк Джонсон']",2,true
https://ria.ru/20250402/iran-2008990931.html,"Иран не закрывал небо, вопреки сообщениям СМИ, следует из расписания рейсов","ТЕГЕРАН, 2 апр – РИА Новости. Воздушное пространство на территории Исламской республики Иран открыто, следует из расписания международного аэропорта имени Имама Хомейни в Тегеране.",23:16 02.04.2025,555,"['В мире', 'Иран', 'США']",2,true
https://ria.ru/20250402/ssha-2008990439.html,Авиация США нанесла удары по провинциям Йемена,"КАИР, 2 апр - РИА Новости. США нанесли авиаудары по провинциям Сана и Саада в Йемене, сообщил телеканал Al Masirah, подконтрольный йеменскому движению ""Ансар Алла"" (хуситам).",23:11 02.04.2025,839,"['В мире', 'США', 'Саада (мухафаза)', 'Йемен', 'Сана', 'Ансар Алла']",2,true
https://ria.ru/20250402/vsu-2008990164.html,Солдаты ВСУ превратили в боевую позицию монастырь в Курской области,"КУРСК, 2 апр - РИА Новости. Солдаты ВСУ превратили в боевую позицию старинный Свято-Николаевский Белогорский мужской монастырь в селе Горналь курского Суджанского района, сообщили РИА Новости военнослужащие группировки войск ""Север"".",23:06 02.04.2025,1448,"['Специальная военная операция на Украине', 'Суджанский район', 'Сумская область']",2,true
https://ria.ru/20250402/estonija-2008989951.html,В Эстонии уничтожили монументы памяти бойцов Красной армии,"МОСКВА, 2 апр - РИА Новости. Сотрудники Эстонского военного музея уничтожили монументы памяти бойцов Красной армии, освобождавших территорию Эстонии от нацистской оккупации, на территории Таллинского военного кладбища, сообщает посольство РФ в Эстонии.",22:59 02.04.2025,1463,"['В мире', 'Эстония', 'Россия', 'Латвия', 'Т-34']",2,true
https://ria.ru/20250402/prigovor-2008989672.html,"""До исчезновения 120 дней"": Зеленскому вынесли приговор","МОСКВА, 2 апр — РИА Новости. До исчезновения Владимира Зеленского осталось 120 дней, заявил депутат Верховной рады Александр Дубинский в Telegram-канале.",22:53 02.04.2025,9832,"['Украина', 'Владимир Зеленский', 'Александр Дубинский', 'Верховная Рада Украины']",2,true
https://ria.ru/20250402/bloomberg-2008989527.html,"СМИ раскрыли, что США хотят сделать с Россией","МОСКВА, 2 апр — РИА Новости. США хотят смягчить напряженность после слов американского лидера Дональда Трампа о президента России Владимире Путине, пишет Bloomberg.",22:50 02.04.2025,14543,"['В мире', 'США', 'Россия', 'Вашингтон (штат)', 'Владимир Путин', 'Дональд Трамп']",2,true
https://ria.ru/20250402/tramp-2008989347.html,В конгрессе оспорили указ Трампа о подтверждении гражданства избирателей,"ВАШИНГТОН, 2 апр - РИА Новости. Демократический национальный комитет и лидеры меньшинства в конгрессе Чак Шумер и Хаким Джеффрис подали иск, оспаривающий законность указа президента США Дональда Трампа о необходимости подтверждения американского гражданства у избирателей на выборах, следует из документа в распоряжении РИА Новости.",22:45 02.04.2025,1173,"['В мире', 'Колумбия', 'США', 'Дональд Трамп', 'Чак Шумер']",2,true
https://ria.ru/20250402/obrushenie-2008989150.html,"В Свердловской области обрушилась шахта ""Ново-Кальинская""","МОСКВА, 2 апр — РИА Новости. В шахте ""Ново-Кальинская"" в Свердловской области произошло обрушение пород, сообщило МЧС России в Telegram-канале.",22:39 02.04.2025,2780,"['Происшествия', 'Свердловская область']",2,true
https://ria.ru/20250402/izrail-2008988872.html,Цахал атаковал научный центр в Дамаске,"ТЕЛЬ-АВИВ, 2 апр - РИА Новости. Израиль нанес комбинированный авиаудар по Сирии, в том числе по научному центру в Дамаске, военному аэродрому Т4 в провинции Хомс и военному аэродрому в провинции Хама, сообщило израильское армейское радио ""Галей ЦАХАЛ"" со ссылкой на источник.",22:34 02.04.2025,723,"['В мире', 'Сирия', 'Дамаск (город)', 'Израиль']",2,true
https://ria.ru/20250402/krushenie-2008988662.html,В Иркутской области 210 домов остались без света после крушения самолета,"МОСКВА, 2 апр - РИА Новости. Более 200 домов в Иркутской области остались без электричества после крушения самолета Ту-22М3, задевшего линию электропередачи, сообщил иркутский губернатор Игорь Кобзев.",22:24 02.04.2025,6715,"['Происшествия', 'Иркутская область', 'Игорь Кобзев']",2,true
https://ria.ru/20250402/zaderzhanie-2008988517.html,В Петербурге задержали подозреваемого в ранении двоих мужчин из травматики,"С.-ПЕТЕРБУРГ, 2 апр – РИА Новости. Росгвардейцы в Санкт-Петербурге задержали местного жителя, открывшего стрельбу, предположительно, из травматического пистолета и ранившего двоих, сообщил главк Росгвардии по Северо-Западному округу.",22:20 02.04.2025,618,"['Происшествия', 'Санкт-Петербург']",2,true
https://ria.ru/20250402/tramp-2008988195.html,Трамп подписал указ о введении пошлин на импорт автомобилей,"ВАШИНГТОН, 2 апр — РИА Новости. Президент США Дональд Трамп подписал распоряжение о введении пошлин на импорт легковых автомобилей, легких грузовиков и автозапчастей, следует из документа, размещенного в Федеральном регистре американского правительства.",22:15 02.04.2025,8378,"['Авто', 'США', 'Япония', 'Канада', 'Дональд Трамп']",2,true
https://ria.ru/20250402/tramp-2008988056.html,"""Вот и все"". На Украине сделали мрачное заявление о Трампе","МОСКВА, 2 апр — РИА Новости. Президент США Дональд Трамп не считает Украину нужной, но считает такой Россию, пожаловался экс-глава МИД страны Дмитрий Кулеба в интервью ""Лига"".",22:15 02.04.2025,11836,"['В мире', 'Украина', 'Россия', 'США', 'Дмитрий Кулеба', 'Дональд Трамп']",2,true
https://ria.ru/20250402/ssha-2008987707.html,СМИ: США намерены разгромить Иран до осени при отказе от ядерной сделки,"МОСКВА, 2 апр — РИА Новости. США рассчитывают завершить военные операции в Иране до осени, если Тегеран не согласится на ядерную сделку, пишет газета Daily Express со ссылкой на источники в американской администрации.",22:11 02.04.2025,10328,"['В мире', 'Иран', 'США', 'Тегеран (город)', 'Дональд Трамп', 'Али Хаменеи']",2,true
https://ria.ru/20250402/vsu-2008987549.html,"Украинские пленные умоляют не обменивать их, рассказал российский боец","ДОНЕЦК, 2 апр — РИА Новости. Пленные военнослужащие ВСУ умоляют не обменивать их, так как боятся, что украинское командование снова отправит их на фронт, сообщил РИА Новости снайпер 40-й бригады морской пехоты с позывным ""Коваль"".",22:07 02.04.2025,3943,"['Специальная военная операция на Украине', 'Вооруженные силы Украины', 'Украина']",2,true
https://ria.ru/20250402/putin-2008987365.html,Путин назначил главу Мордовии председателем комиссии Госсовета,"МОСКВА, 2 апр - РИА Новости. Президент России Владимир Путин назначил главу Мордовии Артема Здунова председателем комиссии Госсовета по направлению ""Семья"", следует из указа главы государства.",22:03 02.04.2025,717,"['Политика', 'Россия', 'Новгородская область', 'Астраханская область', 'Владимир Путин']",2,true
https://ria.ru/20250402/putin-2008986909.html,Путин включил в состав Госсовета врио глав НАО и Новгородской области,"МОСКВА, 2 апр - РИА Новости. Президент России Владимир Путин включил в состав Государственного совета РФ врио главы Ненецкого автономного округа Ирину Гехт и врио главы Новгородской области Александра Дронова, соответствующий указ опубликован на портале правовой информации.",22:00 02.04.2025,417,"['Политика', 'Россия', 'Ненецкий автономный округ', 'Новгородская область']",2,true
https://ria.ru/20250402/proekt-2008986764.html,В Госдуму внесли проект об уведомлении о пропаже животного,"МОСКВА, 2 апр - РИА Новости. В Госдуму внесен законопроект об обязанности владельцев животного в течение трех дней уведомлять уполномоченные органы в случае его пропажи, документ доступен в думской электронной базе.",21:58 02.04.2025,618,"['Общество', 'Госдума РФ', 'Россия', 'Животные', 'домашние животные']",2,true
https://ria.ru/20250402/minoborony-2008986619.html,Минобороны рассказало о работе центра помощи участникам СВО,"МОСКВА, 2 апр - РИА Новости. Министр обороны РФ держит под постоянным контролем проблемные вопросы обеспечения, лечения, реабилитации и оказания других мер поддержки участникам СВО, которые оперативно решаются, с июля прошлого года начал работу Военно-социальный центр, специалисты которого помогают участникам СВО, их родственникам, заявила статс-секретарь – заместитель министра обороны РФ Анна Цивилева.",21:57 02.04.2025,270,"['Специальная военная операция на Украине', 'Россия']",2,true
https://ria.ru/20250402/muzhchina-2008986447.html,В Белгородской области мужчина пострадал от удара БПЛА,"БЕЛГОРОД, 2 апр - РИА Новости. Мужчина пострадал от удара украинского беспилотника в Шебекинском округе Белгородской области, сообщил в среду губернатор региона Вячеслав Гладков.",21:54 02.04.2025,282,"['Специальная военная операция на Украине', 'Происшествия', 'Белгородская область']",2,true
https://ria.ru/20250402/siriya-2008986323.html,Сирийские СМИ сообщили об ударах Израиля по окраинам Хамы,"БЕЙРУТ, 2 апр - РИА Новости. Окраины города Хама в центральной части Сирии подвергались ударам израильской авиации, сообщает сирийское агентство SANA.",21:54 02.04.2025,577,"['В мире', 'Хама (город)', 'Сирия', 'Израиль']",2,true
https://ria.ru/20250402/minoborony-2008986199.html,"Большинство обращений в ВСЦ решаются в сжатые сроки, заявило Минобороны","МОСКВА, 2 апр - РИА Новости. 90-95% обращений на ""горячую линию"" в Военно-социальный центр решаются в максимально сжатые сроки, сообщили в Минобороны со ссылкой на заместителя главы ведомства Анну Цивилеву.",21:49 02.04.2025,455,"['Общество', 'Здоровье - Общество', 'Россия']",2,true
https://ria.ru/20250402/tsivileva-2008985722.html,Военнослужащие в России стали быстрее получать протезы,"МОСКВА, 2 апр - РИА Новости. Благодаря Военно-социальному центру время оказания услуги по протезированию для российских военнослужащих сократилось до 3-4 месяцев, сообщила замминистра обороны РФ Анна Цивилёва.",21:45 02.04.2025,584,"['Россия', 'Военно-медицинская академия имени Кирова', 'Общество']",2,true
https://ria.ru/20250402/minoborony-2008985546.html,Минобороны назвало соцгарантии для участников СВО приоритетом,"МОСКВА, 2 апр - РИА Новости. Решение вопросов социальных гарантий в отношении участников спецоперации является безусловным приоритетом в работе военного ведомства России, заявила статс-секретарь - заместитель министра обороны РФ Анна Цивилева.",21:44 02.04.2025,281,"['Специальная военная операция на Украине', 'Россия']",2,true
https://ria.ru/20250402/vzryv-2008985359.html,В офисном здании в нижегородском Перевозе произошел взрыв газа,"НИЖНИЙ НОВГОРОД, 2 апр - РИА Новости. Взрыв газовоздушной смеси произошел в административном здании в городе Перевоз Нижегородской области, пострадавших нет, сообщает региональное управление МЧС.",21:37 02.04.2025,1835,"['Происшествия', 'Нижегородская область', 'Россия']",2,true
https://ria.ru/20250402/grenlandija-2008985120.html,"Премьер Дании заявила, что США не получат контроль над Гренландией","МОСКВА, 2 апр — РИА Новости. США не получат контроль над Гренландией, заявила премьер-министр Дании Метте Фредериксен, ее слова приводит агентство Reuters.",21:28 02.04.2025,4545,"['В мире', 'Гренландия', 'США', 'Дания', 'Метте Фредериксен', 'Дональд Трамп']",2,true
https://ria.ru/20250402/izrail-2008984810.html,"ВВС Израиля атаковали исследовательский центр в Дамаске, сообщили СМИ","БЕЙРУТ, 2 апр — РИА Новости. Боевая авиация Израиля нанесла удар по зданию исследовательского центра в Дамаске, передает телеканал Syria TV.",21:20 02.04.2025,4759,"['В мире', 'Дамаск (город)', 'Израиль', 'Сирия']",2,true
https://ria.ru/20250402/sorokin-2008984632.html,Мишустин назначил Святослава Сорокина замминистра экономического развития,"МОСКВА, 2 апр - РИА Новости. Премьер-министр России Михаил Мишустин назначил Святослава Сорокина, который возглавлял в Минэкономразвития департамент развития социальной сферы и сектора некоммерческих организаций, заместителем министра экономического развития, следует из распоряжения на портале официального опубликования правовых актов.",21:12 02.04.2025,2597,"['Россия', 'Святослав Сорокин', 'Михаил Мишустин']",2,true
https://ria.ru/20250402/shos-2008984340.html,Представители Минска и Москвы обсудили совершенствование ШОС,"МИНСК, 2 апр – РИА Новости. Посол по особым поручениям министерства иностранных дел Белоруссии Андрей Лученок обсудил со спецпредставителем президента РФ по делам Шанхайской организации сотрудничества Бахтиером Хакимовым актуальные вопросы взаимодействия в рамках организации, включая реализацию решений по совершенствованию ее деятельности, сообщила пресс-служба МИД Белоруссии.",21:09 02.04.2025,390,"['Белоруссия', 'Россия', 'Москва', 'Бахтиер Хакимов', 'ШОС', 'В мире']",2,true
https://ria.ru/20250402/smi-2008994289.html,"Глава Пентагона впервые не примет участия во встрече по Украине, пишут СМИ","ВАШИНГТОН, 2 апр – РИА Новости. Министр обороны США Пит Хегсет не примет участия во встрече международной коалиции по оказанию военной поддержки Украине, которая запланирована на 11 апреля в Брюсселе, сообщает издание Defense News со ссылкой на источники среди американских и европейских должностных лиц.",23:54 02.04.2025,52,"['В мире', 'США', 'Украина', 'Брюссель', 'Пит Хегсет', 'Дональд Трамп']",3,true
https://ria.ru/20250402/poshliny-2008993829.html,США ввели пошлины на товары из других стран,"ВАШИНГТОН, 2 апр — РИА Новости. Президент США Дональд Трамп объявил о введении новых пошлин на продукцию других стран.",23:53 02.04.2025,60,"['В мире', 'США', 'Тайвань', 'Дональд Трамп', 'Евросоюз', 'Китай']",3,true
https://ria.ru/20250402/vzryv-2008993522.html,Несущие конструкции здания в Перевозе после взрыва газа не повреждены,"НИЖНИЙ НОВГОРОД, 2 апр - РИА Новости. Несущие конструкции офисного здания в городе Перевоз Нижегородской области, где произошел взрыв газовоздушной смеси, не повреждены, сообщает региональное управление МЧС.",23:52 02.04.2025,105,['Нижегородская область'],3,true
https://ria.ru/20250402/tramp-2008993302.html,Трамп раскрыл размер пошлин на товары из ЕС и Китая,"ВАШИНГТОН, 2 апр - РИА Новости. США вводят пошлины в размере 20% на товары из ЕС, 34% - на товары из Китая, заявил в среду президент США Дональд Трамп.",23:51 02.04.2025,405,"['США', 'Китай', 'Тайвань', 'Дональд Трамп', 'Евросоюз']",3,true
https://ria.ru/20250402/bpla-2008993170.html,В Краснодарском крае объявили опасность атаки БПЛА,"МОСКВА, 2 апр - РИА Новости. Опасность атаки БПЛА объявлена в Краснодарском крае, сообщается в приложении МЧС России.",23:50 02.04.2025,64,"['Специальная военная операция на Украине', 'Краснодарский край', 'Россия']",3,true
https://ria.ru/20250402/ssha-2008992710.html,"США и Израиль готовят сокрушительные удары по Ирану, пишет Daily Mail","МОСКВА, 2 апр - РИА Новости. США и Израиль готовятся нанести по Ирану удар, призванный ликвидировать угрозу, якобы исходящую от иранской ядерной программы, сообщает газета Daily Mail со ссылкой на источники в израильском правительстве.",23:46 02.04.2025,410,"['В мире', 'Иран', 'США', 'Тегеран (город)', 'Дональд Трамп', 'Али Хаменеи']",3,true
